'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "doningtonpark2018, national_prc"
Pole, "PhotonBurst(01:17.7580)"
Lasted laps, "11"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "10", "01:17.7580", "-",
"2",   "", "", "ks_mazda_mx5_cup", "sharkeh", "9", "01:17.9110", "00:00.1530",
"3",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "9", "01:18.0860", "00:00.3280",
"4",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "11", "01:18.1150", "00:00.3570",
"5",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:18.1510", "00:00.3930",
"6",   "", "", "ks_mazda_mx5_cup", "Electro", "11", "01:18.1560", "00:00.3980",
"7",   "", "", "ks_mazda_mx5_cup", "gunciz", "11", "01:18.1880", "00:00.4300",
"8",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "9", "01:18.4720", "00:00.7140",
"9",   "", "", "ks_mazda_mx5_cup", "Trempale", "8", "01:18.6840", "00:00.9260",
"10",   "", "", "ks_mazda_mx5_cup", "Salzeder", "8", "01:18.9320", "00:01.1740",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "10", "01:18.9990", "00:01.2410",
"12",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "10", "01:19.0050", "00:01.2470",
"13",   "", "", "ks_mazda_mx5_cup", "NotJames", "9", "01:19.0440", "00:01.2860",
"14",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:19.4050", "00:01.6470",
"15",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "8", "01:19.5330", "00:01.7750",
"16",   "", "", "ks_mazda_mx5_cup", "gman197002", "11", "01:19.9170", "00:02.1590",
"17",   "", "", "ks_mazda_mx5_cup", "Crosdale", "8", "01:19.9820", "00:02.2240",
"18",   "", "", "ks_mazda_mx5_cup", "swordhaven", "7", "01:20.2100", "00:02.4520",
"19",   "", "", "ks_mazda_mx5_cup", "Horanjo", "10", "01:21.6090", "00:03.8510",
"20",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "9", "01:21.7450", "00:03.9870",
"21",   "", "", "ks_mazda_mx5_cup", "Sakia", "7", "01:23.3350", "00:05.5770",
"22",   "", "", "ks_mazda_mx5_cup", "Waffles", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"swordhaven"
"1 ", ks_mazda_mx5_cup, no,"0", "01:33.0700", "43.1420", "30.4120", "19.5160",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:27.1210", "32.1850", "31.0720", "23.8640",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:25.6630", "33.0170", "30.7540", "21.8920",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:22.6840", "32.4640", "31.0360", "19.1840",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:21.8340", "31.6900", "30.3350", "19.8090",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:24.6710", "33.6320", "31.0770", "19.9620",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:23.0720", "33.6620", "30.0430", "19.3670",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:21.6240", "31.9440", "30.1670", "19.5130",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:22.7860", "32.2010", "30.2230", "20.3620",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:22.2110", "32.7970", "30.2900", "19.1240",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:23.4150", "31.9210", "31.8690", "19.6250",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:21.6560", "32.3090", "30.0290", "19.3180",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:22.8790", "32.0780", "30.4210", "20.3800",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:27.0490", "32.9820", "31.1120", "22.9550",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:22.1850", "32.0900", "30.0240", "20.0710",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:26.5070", "33.3940", "33.8810", "19.2320",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:24.4090", "32.4110", "31.6670", "20.3310",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:24.4570", "33.3230", "31.6900", "19.4440",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:22.9580", "32.0270", "30.7760", "20.1550",  "F:H - R:H",     
Average,,,"01:24.2237", "33.1194", "30.8883", "20.2160"
Best possible,,, "01:20.8380", "31.6900", "30.0240", "19.1240"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "01:31.4280", "42.5220", "29.9970", "18.9090",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:30.5580", "33.7490", "31.0640", "25.7450",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:22.6600", "33.1510", "29.6870", "19.8220",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:22.0400", "31.9740", "30.0060", "20.0600",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:23.1130", "32.3400", "29.9110", "20.8620",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:26.6530", "35.4200", "31.9010", "19.3320",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:22.8150", "33.1170", "30.5950", "19.1030",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.4650", "47.3490", "30.8510", "19.2650",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:22.0770", "32.5310", "30.4840", "19.0620",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:22.2190", "32.6970", "30.5100", "19.0120",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:22.4500", "32.4690", "30.2040", "19.7770",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:21.2400", "32.5900", "29.6500", "19.0000",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:22.6960", "32.9670", "30.5770", "19.1520",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:22.1710", "32.6800", "30.3260", "19.1650",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:24.0840", "32.8110", "31.9230", "19.3500",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:21.1120", "31.7110", "30.1500", "19.2510",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:22.9270", "33.1080", "29.9420", "19.8770",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:21.2940", "32.2790", "29.8270", "19.1880",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:25.5040", "32.3270", "29.9980", "23.1790",  "F:H - R:H",     
Average,,,"01:24.4477", "34.0943", "30.4002", "19.9532"
Best possible,,, "01:20.2700", "31.7110", "29.6500", "18.9090"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Sakia"
"1 ", ks_mazda_mx5_cup, no,"0", "01:57.9070", "48.6430", "45.5040", "23.7600",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:34.9600", "39.7140", "31.6710", "23.5750",  "F:H - R:H",     
Average,,,"01:46.4335", "44.1785", "38.5875", "23.6675"
Best possible,,, "01:34.9600", "39.7140", "31.6710", "23.5750"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
No laps for this driver


Race 2 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7200", ""
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7490", "0.029"
"sharkeh", "ks_mazda_mx5_cup", "01:17.7650", "0.045"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7660", "0.046"
"sharkeh", "ks_mazda_mx5_cup", "01:17.7670", "0.047"
"JEMknight657", "ks_mazda_mx5_cup", "01:17.7720", "0.052"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7790", "0.059"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7940", "0.074"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.8470", "0.127"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8520", "0.132"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.8600", "0.14"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8660", "0.146"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8770", "0.157"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.8820", "0.162"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8870", "0.167"
"sharkeh", "ks_mazda_mx5_cup", "01:17.8870", "0.167"
"sharkeh", "ks_mazda_mx5_cup", "01:17.9410", "0.221"
"sharkeh", "ks_mazda_mx5_cup", "01:17.9460", "0.226"
"sharkeh", "ks_mazda_mx5_cup", "01:17.9470", "0.227"
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.9560", "0.236"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "01:17.7200", ""
"sharkeh", "ks_mazda_mx5_cup", "01:17.7650", "0.045"
"JEMknight657", "ks_mazda_mx5_cup", "01:17.7720", "0.052"
"Electro", "ks_mazda_mx5_cup", "01:18.1050", "0.385"
"gunciz", "ks_mazda_mx5_cup", "01:18.1550", "0.435"
"MrGrinder", "ks_mazda_mx5_cup", "01:18.1920", "0.472"
"McLarenTim", "ks_mazda_mx5_cup", "01:18.2720", "0.552"
"Smartpipe", "ks_mazda_mx5_cup", "01:18.5090", "0.789"
"maestro", "ks_mazda_mx5_cup", "01:18.5230", "0.803"
"Trempale", "ks_mazda_mx5_cup", "01:18.6290", "0.909"
"NotJames", "ks_mazda_mx5_cup", "01:18.6380", "0.918"
"Salzeder", "ks_mazda_mx5_cup", "01:18.8940", "1.174"
"xPsychedelix", "ks_mazda_mx5_cup", "01:18.9460", "1.226"
"NihonTiger", "ks_mazda_mx5_cup", "01:19.0080", "1.288"
"Georgin", "ks_mazda_mx5_cup", "01:19.1140", "1.394"
"gman197002", "ks_mazda_mx5_cup", "01:19.8350", "2.115"
"Crosdale", "ks_mazda_mx5_cup", "01:20.0350", "2.315"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:20.2830", "2.563"
"Horanjo", "ks_mazda_mx5_cup", "01:21.1120", "3.392"
"swordhaven", "ks_mazda_mx5_cup", "01:21.6240", "3.904"
"Sakia", "ks_mazda_mx5_cup", "01:34.9600", "17.24"


Race 2 consistency
'======================
Driver, Vehicle, Consistency,
"PhotonBurst", "ks_mazda_mx5_cup", "99.60%  0.312",
"sharkeh", "ks_mazda_mx5_cup", "99.58%  0.3288",
"Electro", "ks_mazda_mx5_cup", "99.40%  0.4707",
"JEMknight657", "ks_mazda_mx5_cup", "99.21%  0.6177",
"Georgin", "ks_mazda_mx5_cup", "99.18%  0.6507",
"maestro", "ks_mazda_mx5_cup", "99.17%  0.6551",
"gunciz", "ks_mazda_mx5_cup", "98.91%  0.8523",
"Crosdale", "ks_mazda_mx5_cup", "98.77%  0.9872",
"MrGrinder", "ks_mazda_mx5_cup", "98.72%  1.0011",
"NihonTiger", "ks_mazda_mx5_cup", "98.60%  1.1036",
"Salzeder", "ks_mazda_mx5_cup", "98.47%  1.2069",
"Viperion_NZ", "ks_mazda_mx5_cup", "98.14%  1.4935",
"Trempale", "ks_mazda_mx5_cup", "97.92%  1.6349",
"Smartpipe", "ks_mazda_mx5_cup", "97.82%  1.7111",
"McLarenTim", "ks_mazda_mx5_cup", "97.80%  1.7191",
"swordhaven", "ks_mazda_mx5_cup", "97.27%  2.2323",
"xPsychedelix", "ks_mazda_mx5_cup", "97.06%  2.3211",
"gman197002", "ks_mazda_mx5_cup", "96.91%  2.4681",
"Horanjo", "ks_mazda_mx5_cup", "96.15%  3.1213",
"NotJames", "ks_mazda_mx5_cup", "95.82%  3.2852",
"Sakia", "ks_mazda_mx5_cup", "-",
"Waffles", "ks_mazda_mx5_cup", "-",




Race 2 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"sharkeh", "ks_mazda_mx5_cup", "30.7740", "-"
"gunciz", "ks_mazda_mx5_cup", "30.8170", "0.0430"
"McLarenTim", "ks_mazda_mx5_cup", "30.8210", "0.0470"
"PhotonBurst", "ks_mazda_mx5_cup", "30.8230", "0.0490"
"MrGrinder", "ks_mazda_mx5_cup", "30.8480", "0.0740"
"JEMknight657", "ks_mazda_mx5_cup", "30.8550", "0.0810"
"Electro", "ks_mazda_mx5_cup", "30.8800", "0.1060"
"Smartpipe", "ks_mazda_mx5_cup", "30.9010", "0.1270"
"maestro", "ks_mazda_mx5_cup", "30.9320", "0.1580"
"NotJames", "ks_mazda_mx5_cup", "30.9840", "0.2100"
"Trempale", "ks_mazda_mx5_cup", "31.0190", "0.2450"
"Georgin", "ks_mazda_mx5_cup", "31.1590", "0.3850"
"xPsychedelix", "ks_mazda_mx5_cup", "31.2190", "0.4450"
"NihonTiger", "ks_mazda_mx5_cup", "31.2280", "0.4540"
"Salzeder", "ks_mazda_mx5_cup", "31.3650", "0.5910"
"Crosdale", "ks_mazda_mx5_cup", "31.5330", "0.7590"
"gman197002", "ks_mazda_mx5_cup", "31.5510", "0.7770"
"Viperion_NZ", "ks_mazda_mx5_cup", "31.6330", "0.8590"
"swordhaven", "ks_mazda_mx5_cup", "31.6900", "0.9160"
"Horanjo", "ks_mazda_mx5_cup", "31.7110", "0.9370"
"Sakia", "ks_mazda_mx5_cup", "39.7140", "8.9400"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"sharkeh", "ks_mazda_mx5_cup", "28.4800", "-"
"PhotonBurst", "ks_mazda_mx5_cup", "28.5170", "0.0370"
"JEMknight657", "ks_mazda_mx5_cup", "28.5750", "0.0950"
"Electro", "ks_mazda_mx5_cup", "28.6510", "0.1710"
"maestro", "ks_mazda_mx5_cup", "28.6830", "0.2030"
"gunciz", "ks_mazda_mx5_cup", "28.7460", "0.2660"
"Smartpipe", "ks_mazda_mx5_cup", "28.7860", "0.3060"
"MrGrinder", "ks_mazda_mx5_cup", "28.7910", "0.3110"
"Salzeder", "ks_mazda_mx5_cup", "28.7910", "0.3110"
"McLarenTim", "ks_mazda_mx5_cup", "28.8350", "0.3550"
"NotJames", "ks_mazda_mx5_cup", "28.8640", "0.3840"
"NihonTiger", "ks_mazda_mx5_cup", "28.8810", "0.4010"
"Trempale", "ks_mazda_mx5_cup", "28.9620", "0.4820"
"xPsychedelix", "ks_mazda_mx5_cup", "29.1100", "0.6300"
"Georgin", "ks_mazda_mx5_cup", "29.1280", "0.6480"
"gman197002", "ks_mazda_mx5_cup", "29.1500", "0.6700"
"Viperion_NZ", "ks_mazda_mx5_cup", "29.4520", "0.9720"
"Crosdale", "ks_mazda_mx5_cup", "29.4920", "1.0120"
"Horanjo", "ks_mazda_mx5_cup", "29.6500", "1.1700"
"swordhaven", "ks_mazda_mx5_cup", "30.0240", "1.5440"
"Sakia", "ks_mazda_mx5_cup", "31.6710", "3.1910"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"PhotonBurst", "ks_mazda_mx5_cup", "18.2690", "-"
"JEMknight657", "ks_mazda_mx5_cup", "18.3070", "0.0380"
"sharkeh", "ks_mazda_mx5_cup", "18.4010", "0.1320"
"gunciz", "ks_mazda_mx5_cup", "18.4230", "0.1540"
"McLarenTim", "ks_mazda_mx5_cup", "18.4320", "0.1630"
"MrGrinder", "ks_mazda_mx5_cup", "18.4330", "0.1640"
"NotJames", "ks_mazda_mx5_cup", "18.4730", "0.2040"
"Electro", "ks_mazda_mx5_cup", "18.5170", "0.2480"
"maestro", "ks_mazda_mx5_cup", "18.5390", "0.2700"
"Georgin", "ks_mazda_mx5_cup", "18.5720", "0.3030"
"Trempale", "ks_mazda_mx5_cup", "18.5950", "0.3260"
"xPsychedelix", "ks_mazda_mx5_cup", "18.5980", "0.3290"
"Smartpipe", "ks_mazda_mx5_cup", "18.6570", "0.3880"
"NihonTiger", "ks_mazda_mx5_cup", "18.7100", "0.4410"
"Salzeder", "ks_mazda_mx5_cup", "18.7240", "0.4550"
"Crosdale", "ks_mazda_mx5_cup", "18.7780", "0.5090"
"gman197002", "ks_mazda_mx5_cup", "18.7830", "0.5140"
"Horanjo", "ks_mazda_mx5_cup", "18.9090", "0.6400"
"Viperion_NZ", "ks_mazda_mx5_cup", "18.9800", "0.7110"
"swordhaven", "ks_mazda_mx5_cup", "19.1240", "0.8550"
"Sakia", "ks_mazda_mx5_cup", "23.5750", "5.3060"


Race 2 incidents worth reviewing
'======================
Date, Incident









