'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ttassen, autosport_prc"
Pole, "McLarenTim(01:42.8560)"
Lasted laps, "6"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "4", "01:42.8560", "-",
"2",   "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "5", "01:43.6160", "00:00.7600",
"3",   "", "", "ks_porsche_cayman_gt4_clubsport", "MrGrinder", "4", "01:44.2670", "00:01.4110",
"5 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.4200", "33.4230", "18.1570", "28.2470",  "F:H - R:H",     
"6 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.3080", "33.2200", "18.1120", "28.2380",  "F:H - R:H",     
"7 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.7600", "33.2140", "18.3370", "28.4270",  "F:H - R:H",     
"8 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.2510", "33.2490", "18.2240", "28.2150",  "F:H - R:H",     
"9 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.2930", "33.2900", "18.1810", "28.2240",  "F:H - R:H",     
"10 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.3560", "33.3720", "18.1620", "28.2370",  "F:H - R:H",     
"11 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.2210", "33.2360", "18.0990", "28.2070",  "F:H - R:H",     
"12 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.1210", "33.1650", "18.1070", "28.2650",  "F:H - R:H",     
"13 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.2960", "33.3830", "18.1260", "28.1570",  "F:H - R:H",     
Average,,,"01:20.1067", "33.6958", "18.1840", "28.2269"
Best possible,,, "01:19.3030", "33.0970", "18.0990", "28.1070"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:49.9050", "38.9760", "18.7150", "28.5160",  "F:H - R:H",     
"2 ", ks_porsche_cayman_gt4_clubsport, no,"0", "01:43.5800", "33.4350", "18.2920", "28.3320",  "F:H - R:H",     
